,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
238,,0,0,0,,,2,,,,0,0,,,136,102,0,0,0,,,0,0,0,1923,0,20876,,0,0,,0,0,,6,,,1,3030,0,1,0,119,1022,4,,66,87,14,59,,,,0,0,1026,216,,,0,0,,,0,11,6276,56,0,,0,1,1,0,23,0,0,0,,,,,0,57,7480,,,,2875,106,,0,6294,31113,,,5,,,,,0,,1571,14,0,0,,0,,,6,5,0,0,0,0,33,,2,1795,0,2,,,,0,,3,0,,,1,0,0,0,0,0,64,0,,0,6,,0,1,0,0,0,1537,0,,,31,0,,9,,0,,0,0,,2,0,0,,,0,355,,1,0,8008,33500,,,,,50,0,0,,,,0,0,0,0,0,,3,38,,0,,2,3,83,,,,0,,,0,0,,4,0,296,,,20,0,,,0,0,,4,,1,147,,0,,0,,0,144,830,,,0,0,1,0,0,,0,0,,1,6,0,,,1,0,3,659,83,0,0,,0,0,,,,,0,0,0
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,0,0,0,,,0,,,,0,0,,,2854,2,0,0,0,,,0,0,0,0,0,0,,0,0,,0,0,,0,,,0,0,0,0,0,0,26,0,,0,0,148,19,,,,0,0,0,0,,,0,0,,,0,0,0,8,0,,0,0,0,0,0,0,0,0,,,,,248,2,16,,,,0,0,,0,0,0,,,0,,,,,0,,0,0,0,0,,0,,,0,0,27,0,0,0,0,,0,4,0,12,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,,0,0,,0,,0,,0,0,,0,0,0,,,0,0,,4551,0,0,0,,,,,0,0,0,,,,0,2,0,0,0,,0,0,,0,,0,0,0,,,,0,,,0,30,,0,0,0,,,0,0,,,0,0,,0,,0,0,,0,,0,,0,11,0,,,0,0,0,0,0,,0,0,,0,0,0,,,0,0,0,65,4296,0,0,,0,0,,,,,0,0,0
241,,0,0,0,,,0,,,,3,0,,,279,18,0,86,0,,,0,409,0,0,0,0,,0,1,,0,0,,45,,,0,0,0,0,0,0,11452,0,,0,0,6,94,,,,4,0,0,0,,,3,0,,,4,5,0,24,0,,3,12,0,0,0,0,1,0,,,,,0,21,48,,,,0,0,,0,232,0,,,2,,,,,0,,0,0,908,0,,0,,,1,0,98,0,0,0,12,,0,22,358,0,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,4,,,0,0,,5,,0,,0,0,,0,0,0,,,0,56,,1,0,0,46,,,,,41,0,0,,,,23,0,0,0,37,,0,0,,0,,0,0,0,,,,225,,,591,0,,0,0,0,,,0,0,,,0,0,,8,,0,31,,0,,13,,0,30,77,,,0,0,0,0,0,,0,0,,0,0,0,,,0,0,1,3969,28643,0,0,,466,0,,,,,0,0,0
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,0,0,953,,,0,,,,6,0,,,151,1144,0,0,52,,,0,0,0,2179,0,0,,0,0,,0,0,,25,,,39,2,0,0,0,62,2909,0,,0,0,7,0,,,,0,0,0,0,,,0,0,,,10,380,53,213,0,,0,0,292,0,0,0,3,0,,,,,0,360,66572,,,,17,0,,0,12390,0,,,91,,,,,0,,1,0,0,0,,0,,,95,13,0,0,0,79,14,,3469,21593,0,0,,,,53,,0,0,,,197,0,0,0,11,0,0,815,,0,49,,0,0,0,0,0,73,122,,,60,0,,0,,0,,0,0,,1233,0,0,,,0,884,,0,0,1,43,,,,,280,0,0,,,,0,0,0,0,68,,108,32,,114,,989,130,0,,,,0,,,0,0,,0,4,34,,,0,0,,,23,0,,38,,0,350,,0,,0,,0,1440,3319,,,0,0,0,0,0,,0,0,,0,190,0,,,0,0,599,1426,3341,0,0,,2,0,,,,,0,0,0
244,,994,527,71,,,0,,,,99,178,,,5701,23072,2129,1,221,,,30,0,62,6022,0,0,,0,6,,219,1,,102,,,48508,0,3,0,0,0,3865,0,,1,1,46,183,,,,12,0,1,4,,,8,146,,,1191,413,0,4383,1,,6,4,203,0,0,0,28,11,,,,,0,1189,34449,,,,0,0,,660,228787,14,,,10347,,,,,3,,2,0,0,1,,0,,,361,16,65,20,1872,2933,141,,3535,3914,0,239,,,,250,,6558,20,,,1214,319,0,26,187,0,0,421,,34,46,,16008,0,0,28,0,1,43,,,0,0,,58,,268,,41,38,,48,0,9,,,0,24808,,48,1,0,26,,,,,1724,5,171,,,,14,0,1,13,159,,535,112,,544,,2559,4195,0,,,,0,,,0,0,,0,439,7,,,0,21,,,174,0,,245,,58,1623,,11,,1,,9,5990,11319,,,130,20,15,0,0,,0,0,,55,0,244,,,1,767,2547,13716,14702,5,943,,24,3,,,,,9,0,0
245,,0,0,0,,,0,,,,0,1142,,,10,26,1169,0,0,,,0,0,1844,42,0,0,,0,0,,0,0,,3,,,57,0,0,0,0,0,64,0,,0,0,3,0,,,,0,0,0,0,,,0,0,,,3,39,0,3,0,,0,0,6,0,0,0,70,0,,,,,0,9,33,,,,0,0,,104,1347,0,,,26,,,,,0,,0,0,0,0,,0,,,1,0,0,0,862,0,1,,276,35,0,0,,,,0,,2425,0,,,0,137,0,85,0,0,0,19,,34,0,,0,0,0,0,0,0,0,,,0,0,,0,,6,,0,0,,0,0,0,,,0,13,,0,0,0,0,,,,,18,0,0,,,,0,0,0,0,0,,17,1,,0,,1,50659,0,,,,0,,,0,0,,0,0,0,,,0,0,,,1,0,,1,,21,33,,0,,0,,0,35,17,,,72,0,0,0,0,,0,0,,0,370,0,,,0,6391,0,93,334,0,10216,,0,0,,,,,0,0,0
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,27,1,11,,,19,,,,1,3,,,1989,201,0,9,9,,,17,0,15,316,1,0,,0,0,,0,1005,,59,,,11,0,0,3205,0,1,7305,0,,481,5057,17,65,,,,1,0,91,30955,,,3,2,,,25,35,0,879,11,,2,7,317,0,0,1360,3,1220,,,,,0,248,392,,,,2,0,,0,1777,1,,,80,,,,,1,,0,0,0,1,,0,,,29,34,732,0,0,2,78,,4,612,0,95,,,,2,,120,79537,,,60,0,0,0,0,122,0,18,,0,11,,0,0,9,4,0,0,7,,,0,1,,103,,0,,0,0,,1,6,298,,,0,1018,,20,0,0,0,,,,,925,492,110,,,,3,0,0,0,1,,48,23,,30,,11,135,27754,,,,0,,,0,0,,0,251,0,,,0,14,,,1,0,,12099,,56,117,,0,,0,,44,2801,576,,,0,3747,1,0,1,,0,1,,1,37,0,,,0,72,108,34481,25602,0,1,,1,2,,,,,89,157,0
249,,185,0,5,,,0,,,,423,5265,,,1805,959,9353,2,2,,,0,0,61032,1056,0,0,,0,12,,0,0,,93,,,1050,0,0,0,1,0,7651,4,,0,0,40,655,,,,25,0,6,0,,,17,85,,,460,10831,0,740,0,,9,54,48,0,0,0,4008,0,,,,,0,570,1812,,,,0,0,,7768,32969,0,,,2325,,,,,0,,34,0,0,0,,0,,,4542,41,361,1,238,6,541,,14257,23761,0,22,,,,408,,77626,0,,,5,6023,0,6020,204,0,0,83,,3584,25,,8,0,0,1,0,2,42,,,0,0,,69,,22119,,7,17,,160,0,28,,,0,431,,155,8,0,0,,,,,1018,2,11,,,,53,0,0,25,1,,23036,4617,,3,,1239,935352,0,,,,0,,,0,0,,0,31,0,,,0,0,,,295,0,,555,,71,7831,,0,,0,,0,1248,822,,,3812,0,0,0,0,,0,0,,0,799,3338,,,1,0,18,2650,36603,0,40674,,23,1294,,,,,0,0,0
250,,14523,2,166,,,1,,,,4,9,,,12351,1026,1,25,2122,,,103724,9,34,622,7,2,,12,4,,0,51,,134,,,427,0,11,0,1,4,22265,0,,675,5913,190,411,,,,54,0,82,360,,,1,7,,,384,222,0,797,9,,18,62,104555,2,0,2344,13,10179,,,,,15,677,4284,,,,3,0,,0,2607,5,,,431,,,,,13,,6,0,4,3,,3,,,349,21,391311,34298,140,1297,493,,420,2623,9,1299,,,,28222,,530,391,,,23938,0,0,9,12228,7,1,1050,,19,43,,4,1,3,4094,48,1,100,,,24,15,,1101,,0,,1,1,,987,16,19,,,3029,2067,,755,0,0,1555,,,,,1436,29828,110208,,,,35,13,0,5,64531,,254,86,,7463,,222,583,0,,,,4,,,2,0,,0,13626,2,,,2,2360,,,8,0,,2256,,712,823,,12628,,4,,1,2936,1179,,,6,5,1341,1,1,,0,13,,701,30476,0,,,139,65,0,22973,27867,4,0,,20,71,,,,,21972,10,0
251,,6287,1172,3096,,,1784,,,,1409,249,,,286155,7428,367,901,823,,,23360,2526,1541,11018,272,79,,44,579,,727,3263,,8067,,,8632,60,1220,477,145,1149,162974,124,,31,67,10700,21767,,,,3187,14,970,2311,,,168,1204,,,20576,7416,803,8587,126,,261,1748,4374,102,36,2103,1277,1981,,,,,649,6130,53960,,,,55,1108,,319,84401,10486,,,7688,,,,,181,,267,245,1828,38,,89,,,9460,673,78671,4429,9974,7337,86109,,6201,33031,14977,8295,,,,736,,3023,14573,,,2187,154,61,6965,1759,108,374,1991,,11106,2750,,353,126,2311,9757,64,67,6932,,,20,4670,,1792,,367,,201,160,,2694,758,923,,,5156,20438,,59792,47,24,19488,,,,,10415,6106,54307,,,,679,316,106,1067,15016,,86822,13575,,1011,,10559,11561,472,,,,1161,,,758,23,,96,4658,220,,,2563,5094,,,534,16,,142393,,1561,47296,,12268,,68,,201,12361,18815,,,149,3688,5110,107,193,,21,3071,,709,26830,100,,,6077,5159,3906,0,185511,169,388,,1506,4002,,,,,2106,3919,15021
252,,5733,6680,1996,,,1365,,,,21998,8388,,,54344,23191,2523,6736,383,,,20393,5626,14899,13002,6606,15,,20,9394,,10804,512,,52180,,,8949,84,6597,9,16781,3283,198405,3094,,308,57,17936,221046,,,,76984,0,94,2245,,,13462,7617,,,2992,15349,2237,8813,100,,94976,55809,16691,111069,2,2846,1820,14913,,,,,3791,8095,34782,,,,67,1689,,2059,169973,12358,,,21369,,,,,95058,,1906,51,19918,60303,,55542,,,12513,1176,187883,11366,38525,11807,17876,,28939,64441,59202,74457,,,,7721,,36269,9405,,,2958,657,18125,3059,13343,50,7241,1779,,3802,2325,,2804,4,27,7355,22,230,1285,,,21,23,,1555520,,3617,,109,387,,6857,78,608,,,4881,26881,,9833,25050,4,20620,,,,,16200,512,32496,,,,16610,101,3385,47554,205050,,61085,39990,,963,,17962,100232,21,,,,2168,,,1789,1213,,10,6405,3195,,,3693,7933,,,1658,2,,18221,,152075,27829,,3995,,1488,,122,13798,33046,,,612,3410,26511,9,56,,1203,25109,,1247,35636,344,,,3473,68270,5034,139332,0,6150,4409,,24474,146652,,,,,3899,2697,5051
253,,0,5,0,,,1,,,,27858,1,,,2302,195,0,6,0,,,0,0,13,262,0,0,,0,127,,0,2,,9709,,,44,0,0,0,0,0,2179,0,,0,0,1528,12,,,,110,0,0,0,,,48,6,,,4,43,0,104,0,,52,374,3,15,4,0,3,0,,,,,0,86,983,,,,0,0,,0,2107,0,,,24,,,,,45,,0,0,1,162,,12,,,33,4,0,0,0,0,20,,1255,3270,0,11,,,,0,,76,0,,,0,0,0,0,0,0,0,0,,3,59,,0,0,0,0,0,0,5,,,0,0,,1105,,0,,0,1,,11,0,3,,,0,284,,10,4,0,0,,,,,164,1,0,,,,232,0,504,244,1,,182,170,,0,,281,105,0,,,,0,,,0,0,,0,0,0,,,0,0,,,4,0,,111,,0,10690,,0,,2,,0,481,1100,,,0,0,0,0,0,,0,0,,4,82,0,,,0,1,0,629,9011,0,1,,883,0,,,,,0,0,0
254,,81,0,1,,,0,,,,3,1261,,,220,140,4500,0,0,,,0,0,8148,305,0,0,,0,1,,0,0,,5,,,185,0,0,0,0,0,676,1,,1,0,7,2,,,,1,0,2,0,,,1,2,,,23,348,0,40,0,,0,3,20,0,0,0,339,0,,,,,0,72,179,,,,0,0,,909,7003,0,,,946,,,,,0,,1,0,0,0,,0,,,44,5,1,0,3,0,17,,2542,433,0,6,,,,1,,66525,0,,,0,1742,0,369,0,0,0,33,,166,1,,0,0,0,0,0,0,5,,,0,0,,2,,208,,2,1,,0,0,1,,,0,292,,5,0,0,0,,,,,173,0,0,,,,1,0,0,1,0,,193,113,,0,,7,340969,0,,,,0,,,0,0,,0,0,0,,,0,0,,,20,0,,12,,24533,154,,0,,0,,0,929,113,,,2388,0,0,0,0,,0,0,,0,1255,10542,,,0,67914,0,354,6281,0,0,,1,0,,,,,0,0,0
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,0,12,13,,,46,,,,1421,12,,,2350,653,0,16,5,,,1,13,17,488,3,0,,0,413,,3,3,,2223,,,63,0,0,0,0,0,6964,1,,1,0,5653,1566,,,,124582,0,5,0,,,431,75,,,35,166,0,344,0,,3065,8267,97,155,0,3,11,5,,,,,0,215,2755,,,,0,0,,1,5450,4,,,312,,,,,158,,1,0,1485,1794,,58,,,239,14,28,7,12,85,40,,157,19958,10,100,,,,270,,158,0,,,38,0,0,23,1285,0,0,17,,15,185,,6,0,0,4,0,0,7,,,0,0,,8395,,1,,0,32,,122,10,6,,,0,1548,,28,230,0,10,,,,,690,1,2,,,,3609,0,27,5837,20,,160,12713,,17,,296,279,0,,,,26,,,11,0,,0,235,2,,,0,4,,,43,0,,276,,39,38443,,1,,17,,0,612,2569,,,0,0,8,0,0,,0,859,,8,820,0,,,0,97,63,3479,69491,589,3,,0,2,,,,,0,0,2
257,,0,0,0,,,0,,,,1,0,,,38269,918,0,0,1,,,3492,0,144,413,0,0,,0,2,,0,0,,35,,,164,0,955,0,4578,0,34530,0,,0,0,6,4304,,,,0,0,0,0,,,0,0,,,17,9297,0,2049,0,,0,15,0,0,0,0,3,0,,,,,0,3254,17280,,,,0,0,,0,29302,0,,,26,,,,,0,,0,0,0,0,,0,,,612,181,260,696,0,0,78,,0,867,0,38632,,,,0,,1,0,,,2,18,1892,1,0,0,0,0,,4,23,,0,0,0,10698,0,0,0,,,0,0,,51,,0,,29,0,,0,0,0,,,200,2005,,1300,0,0,0,,,,,2433,2,54,,,,14,0,0,0,61,,637,10,,2,,44,4760,0,,,,0,,,0,0,,0,16,0,,,0,160,,,0,0,,47,,30528,526,,10,,0,,0,3895,3158,,,0,0,2046,15,0,,0,0,,0,9,0,,,0,4417,6,6001,251185,0,0,,1,0,,,,,2,0,0
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,0,0,1306,,,0,,,,0,0,,,258,52,0,0,1850,,,0,0,20,108,0,0,,0,0,,0,0,,1,,,24,0,0,0,0,0,895,0,,2,33,1,0,,,,0,0,0,0,,,0,0,,,10,79,0,97,218,,0,0,3820,0,0,132,1,1570,,,,,0,85,171,,,,0,0,,0,1339,0,,,14,,,,,0,,0,0,0,0,,0,,,116,0,0,0,5,1448,11,,9647,147,0,3,,,,1203,,0,1062,,,15523,0,0,0,437,0,0,2204,,0,0,,1,0,0,2,0,0,3,,,0,0,,0,,0,,0,0,,1,0,0,,,0,298,,3,7,0,0,,,,,311,61,0,,,,0,0,0,0,0,,49,0,,8074,,0,350,0,,,,0,,,0,0,,0,129163,0,,,0,0,,,0,0,,209,,1,67,,0,,0,,0,1104,221,,,0,6,0,0,0,,0,0,,1,357,0,,,74,2,21312,7417,17844,0,0,,0,4,,,,,0,0,0
263,,0,0,0,,,15170,,,,0,0,,,1476,47,0,0,0,,,0,0,0,492,0,1,,0,0,,0,3885,,153,,,3,0,0,1153,0,27,969,3,,150,2,7,114,,,,0,0,2228,2677,,,0,10,,,39,24,1,168,0,,0,2,26,0,0,70,1,1,,,,,0,153,344,,,,4,0,,0,332,22,,,32,,,,,0,,0,0,0,0,,0,,,4,3,574,0,0,0,45,,0,190,0,19,,,,0,,0,134,,,1,0,0,0,0,34,0,0,,0,1,,0,0,7566,0,0,27,0,,,0,0,,4,,0,,0,0,,1,1578,1864,,,0,185,,241,0,0,50,,,,,153,0,1,,,,0,0,0,0,0,,10,2121,,0,,0,183,750,,,,0,,,0,0,,0,1,14,,,0,0,,,0,0,,21279,,1,24,,0,,0,,11,188,318,,,4,1503,0,0,2,,0,0,,0,1,0,,,1447,0,2,6320,7511,0,0,,0,0,,,,,0,0,6971
264,,0,0,0,,,20,,,,0,0,,,9553,111,0,7,0,,,1,3,1,59,0,0,,0,1,,0,10844,,87,,,27,0,0,0,0,0,2994,0,,0,0,58,5,,,,1,0,0,0,,,0,1,,,137,41,0,170,0,,0,3,11,0,0,106,3,0,,,,,0,82,219,,,,0,0,,0,125,1,,,65,,,,,0,,0,0,1,0,,0,,,21,7,0,1,0,0,478,,8,228,2,10,,,,0,,0,0,,,0,0,0,1,0,42,0,0,,0,10,,0,0,18439,3,0,0,30,,,0,1,,1,,0,,0,0,,1,19968,4419,,,0,274,,1441,0,0,0,,,,,128,27,0,,,,2,0,0,0,1,,63,1728,,0,,11,39,0,,,,1,,,0,0,,0,0,0,,,0,0,,,1,0,,210748,,2,64,,0,,0,,517,205,432,,,0,103,2,0,0,,0,2,,0,27,0,,,0,0,0,30271,13744,0,0,,2,1,,,,,0,9495,0
